word,numtotal,numNaMo,numRaGa,numDidi,NaMo,RaGa,Didi,NaMo_perc,RaGa_perc,Didi_perc,NaMo_percNorm,RaGa_percNorm,Didi_percNorm,X,Y,color_coded,size,max_said,Max_used_by
unesco,2,2.0,0.0,0.0,1.0,0.0,0.0,4.529498358056845e-05,0.0,0.0,0.0009306654257794322,0.0,0.0,1.0,0.0,NaMo,0,numNaMo,NaMo
unfailingly,1,1.0,0.0,0.0,1.0,0.0,0.0,2.2647491790284225e-05,0.0,0.0,0.0004653327128897161,0.0,0.0,1.0,0.0,NaMo,0,numNaMo,NaMo
unfair,3,1.0,2.0,0.0,0.3333333333333333,0.6666666666666666,0.0,2.2647491790284225e-05,7.996801279488205e-05,0.0,0.0004653327128897161,0.002004008016032064,0.0,0.5942220543806647,0.7028280184036096,RaGa,0,numRaGa,RaGa
unfathomable,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.9984006397441024e-05,0.0,0.0,0.001002004008016032,0.0,0.5,0.8660254037844386,RaGa,0,numRaGa,RaGa
unfit,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.9984006397441024e-05,0.0,0.0,0.001002004008016032,0.0,0.5,0.8660254037844386,RaGa,0,numRaGa,RaGa
unflinching,1,1.0,0.0,0.0,1.0,0.0,0.0,2.2647491790284225e-05,0.0,0.0,0.0004653327128897161,0.0,0.0,1.0,0.0,NaMo,0,numNaMo,NaMo
unfolds,2,0.0,1.0,1.0,0.0,0.5,0.5,0.0,3.9984006397441024e-05,3.606592851732968e-05,0.0,0.001002004008016032,0.0012033694344163659,0.22717331875341712,0.3934757302049581,Other,0,numRaGa,RaGa
unforgettable,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.9984006397441024e-05,0.0,0.0,0.001002004008016032,0.0,0.5,0.8660254037844386,RaGa,0,numRaGa,RaGa
unfortunate,22,8.0,3.0,11.0,0.36363636363636365,0.13636363636363635,0.5,0.0001811799343222738,0.00011995201919232307,0.00039672521369062645,0.003722661703117729,0.003006012024048096,0.013237063778580024,0.2617317649116596,0.13038750890909703,Didi,0,numDidi,Didi
unfortunately,8,2.0,3.0,3.0,0.25,0.375,0.375,4.529498358056845e-05,0.00011995201919232307,0.00010819778555198904,0.0009306654257794322,0.003006012024048096,0.0036101083032490976,0.322477875671949,0.34495252178662156,Other,0,numRaGa,RaGa
unfulfilled,3,3.0,0.0,0.0,1.0,0.0,0.0,6.794247537085267e-05,0.0,0.0,0.0013959981386691483,0.0,0.0,1.0,0.0,NaMo,0,numNaMo,NaMo
unfurled,1,1.0,0.0,0.0,1.0,0.0,0.0,2.2647491790284225e-05,0.0,0.0,0.0004653327128897161,0.0,0.0,1.0,0.0,NaMo,0,numNaMo,NaMo
unfurling,1,1.0,0.0,0.0,1.0,0.0,0.0,2.2647491790284225e-05,0.0,0.0,0.0004653327128897161,0.0,0.0,1.0,0.0,NaMo,0,numNaMo,NaMo
unga,2,2.0,0.0,0.0,1.0,0.0,0.0,4.529498358056845e-05,0.0,0.0,0.0009306654257794322,0.0,0.0,1.0,0.0,NaMo,0,numNaMo,NaMo
unharmed,2,0.0,2.0,0.0,0.0,1.0,0.0,0.0,7.996801279488205e-05,0.0,0.0,0.002004008016032064,0.0,0.5,0.8660254037844386,RaGa,0,numRaGa,RaGa
unheard,2,1.0,1.0,0.0,0.5,0.5,0.0,2.2647491790284225e-05,3.9984006397441024e-05,0.0,0.0004653327128897161,0.001002004008016032,0.0,0.6585637114712424,0.5913849992795546,Mid2,0,numNaMo,NaMo
unicefindia,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.606592851732968e-05,0.0,0.0,0.0012033694344163659,0.0,0.0,Didi,0,numDidi,Didi
unified,2,2.0,0.0,0.0,1.0,0.0,0.0,4.529498358056845e-05,0.0,0.0,0.0009306654257794322,0.0,0.0,1.0,0.0,NaMo,0,numNaMo,NaMo
uniformed,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.606592851732968e-05,0.0,0.0,0.0012033694344163659,0.0,0.0,Didi,0,numDidi,Didi
unifying,1,1.0,0.0,0.0,1.0,0.0,0.0,2.2647491790284225e-05,0.0,0.0,0.0004653327128897161,0.0,0.0,1.0,0.0,NaMo,0,numNaMo,NaMo
unilaterally,2,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,7.213185703465936e-05,0.0,0.0,0.0024067388688327317,0.0,0.0,Didi,0,numDidi,Didi
unimaginable,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.9984006397441024e-05,0.0,0.0,0.001002004008016032,0.0,0.5,0.8660254037844386,RaGa,0,numRaGa,RaGa
unimaginably,1,1.0,0.0,0.0,1.0,0.0,0.0,2.2647491790284225e-05,0.0,0.0,0.0004653327128897161,0.0,0.0,1.0,0.0,NaMo,0,numNaMo,NaMo
uninindia,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.606592851732968e-05,0.0,0.0,0.0012033694344163659,0.0,0.0,Didi,0,numDidi,Didi
uninterrupted,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.9984006397441024e-05,0.0,0.0,0.001002004008016032,0.0,0.5,0.8660254037844386,RaGa,0,numRaGa,RaGa
union,39,5.0,12.0,22.0,0.1282051282051282,0.3076923076923077,0.5641025641025641,0.00011323745895142112,0.0004798080767692923,0.0007934504273812529,0.0023266635644485804,0.012024048096192385,0.026474127557160047,0.20425524686227844,0.2550685148341758,Didi,0,numDidi,Didi
unionist,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.606592851732968e-05,0.0,0.0,0.0012033694344163659,0.0,0.0,Didi,0,numDidi,Didi
unique,36,19.0,5.0,12.0,0.5277777777777778,0.1388888888888889,0.3333333333333333,0.0004303023440154003,0.00019992003198720512,0.00043279114220795616,0.008841321544904607,0.00501002004008016,0.01444043321299639,0.4010470055683582,0.15335922398506288,Mid3,0,numNaMo,NaMo
unit,10,4.0,4.0,2.0,0.4,0.4,0.2,9.05899671611369e-05,0.0001599360255897641,7.213185703465936e-05,0.0018613308515588645,0.004008016032064128,0.0024067388688327317,0.46704915623233895,0.4194064448296579,Other,0,numNaMo,NaMo
unite,3,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.00011995201919232307,0.0,0.0,0.003006012024048096,0.0,0.5,0.8660254037844386,RaGa,0,numRaGa,RaGa
united,34,6.0,14.0,14.0,0.17647058823529413,0.4117647058823529,0.4117647058823529,0.00013588495074170535,0.0005597760895641743,0.0005049229992426155,0.0027919962773382966,0.014028056112224447,0.01684717208182912,0.2912632237261797,0.36084509934054837,Other,0,numRaGa,RaGa
unitedindiaatbrigade,4,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.00014426371406931873,0.0,0.0,0.0048134777376654635,0.0,0.0,Didi,0,numDidi,Didi
unitedindiaatbrigadetribute,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.606592851732968e-05,0.0,0.0,0.0012033694344163659,0.0,0.0,Didi,0,numDidi,Didi
unitedinvictory,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.9984006397441024e-05,0.0,0.0,0.001002004008016032,0.0,0.5,0.8660254037844386,RaGa,0,numRaGa,RaGa
unitedly,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.606592851732968e-05,0.0,0.0,0.0012033694344163659,0.0,0.0,Didi,0,numDidi,Didi
unitedlymy,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.9984006397441024e-05,0.0,0.0,0.001002004008016032,0.0,0.5,0.8660254037844386,RaGa,0,numRaGa,RaGa
unitednationsday,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.606592851732968e-05,0.0,0.0,0.0012033694344163659,0.0,0.0,Didi,0,numDidi,Didi
unites,2,1.0,1.0,0.0,0.5,0.5,0.0,2.2647491790284225e-05,3.9984006397441024e-05,0.0,0.0004653327128897161,0.001002004008016032,0.0,0.6585637114712424,0.5913849992795546,Mid2,0,numNaMo,NaMo
units,2,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,7.213185703465936e-05,0.0,0.0,0.0024067388688327317,0.0,0.0,Didi,0,numDidi,Didi
unity,37,13.0,5.0,19.0,0.35135135135135137,0.13513513513513514,0.5135135135135135,0.00029441739327369497,0.00019992003198720512,0.0006852526418292639,0.006049325267566311,0.00501002004008016,0.02286401925391095,0.25216647576580065,0.12790018573497758,Didi,0,numDidi,Didi
unityindiversitysolemnly,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.606592851732968e-05,0.0,0.0,0.0012033694344163659,0.0,0.0,Didi,0,numDidi,Didi
univ,5,0.0,4.0,1.0,0.0,0.8,0.2,0.0,0.0001599360255897641,3.606592851732968e-05,0.0,0.004008016032064128,0.0012033694344163659,0.3845441925034706,0.666050079171558,Other,0,numRaGa,RaGa
universal,11,0.0,2.0,9.0,0.0,0.18181818181818182,0.8181818181818182,0.0,7.996801279488205e-05,0.0003245933566559671,0.0,0.002004008016032064,0.010830324909747292,0.07807215332581735,0.13522493621662315,Didi,0,numDidi,Didi
universally,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.9984006397441024e-05,0.0,0.0,0.001002004008016032,0.0,0.5,0.8660254037844386,RaGa,0,numRaGa,RaGa
universe,3,0.0,1.0,2.0,0.0,0.3333333333333333,0.6666666666666666,0.0,3.9984006397441024e-05,7.213185703465936e-05,0.0,0.001002004008016032,0.0024067388688327317,0.1469755925008843,0.2545691936840708,Didi,0,numDidi,Didi
universities,2,0.0,1.0,1.0,0.0,0.5,0.5,0.0,3.9984006397441024e-05,3.606592851732968e-05,0.0,0.001002004008016032,0.0012033694344163659,0.22717331875341712,0.3934757302049581,Other,0,numRaGa,RaGa
universitiesit,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.9984006397441024e-05,0.0,0.0,0.001002004008016032,0.0,0.5,0.8660254037844386,RaGa,0,numRaGa,RaGa
university,52,6.0,12.0,34.0,0.11538461538461539,0.23076923076923078,0.6538461538461539,0.00013588495074170535,0.0004798080767692923,0.001226241569589209,0.0027919962773382966,0.012024048096192385,0.040914560770156434,0.1579746048465753,0.18684762314675973,Didi,30,numDidi,Didi
univs,2,0.0,2.0,0.0,0.0,1.0,0.0,0.0,7.996801279488205e-05,0.0,0.0,0.002004008016032064,0.0,0.5,0.8660254037844386,RaGa,0,numRaGa,RaGa
unjust,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.9984006397441024e-05,0.0,0.0,0.001002004008016032,0.0,0.5,0.8660254037844386,RaGa,0,numRaGa,RaGa
unjvegn,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.9984006397441024e-05,0.0,0.0,0.001002004008016032,0.0,0.5,0.8660254037844386,RaGa,0,numRaGa,RaGa
unknown,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.9984006397441024e-05,0.0,0.0,0.001002004008016032,0.0,0.5,0.8660254037844386,RaGa,0,numRaGa,RaGa
unleash,3,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.00011995201919232307,0.0,0.0,0.003006012024048096,0.0,0.5,0.8660254037844386,RaGa,0,numRaGa,RaGa
unleashed,2,0.0,1.0,1.0,0.0,0.5,0.5,0.0,3.9984006397441024e-05,3.606592851732968e-05,0.0,0.001002004008016032,0.0012033694344163659,0.22717331875341712,0.3934757302049581,Other,0,numRaGa,RaGa
unlike,4,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0001599360255897641,0.0,0.0,0.004008016032064128,0.0,0.5,0.8660254037844386,RaGa,0,numRaGa,RaGa
unlimited,2,0.0,1.0,1.0,0.0,0.5,0.5,0.0,3.9984006397441024e-05,3.606592851732968e-05,0.0,0.001002004008016032,0.0012033694344163659,0.22717331875341712,0.3934757302049581,Other,0,numRaGa,RaGa
unlocking,1,1.0,0.0,0.0,1.0,0.0,0.0,2.2647491790284225e-05,0.0,0.0,0.0004653327128897161,0.0,0.0,1.0,0.0,NaMo,0,numNaMo,NaMo
unmatched,1,1.0,0.0,0.0,1.0,0.0,0.0,2.2647491790284225e-05,0.0,0.0,0.0004653327128897161,0.0,0.0,1.0,0.0,NaMo,0,numNaMo,NaMo
unmjb,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.9984006397441024e-05,0.0,0.0,0.001002004008016032,0.0,0.5,0.8660254037844386,RaGa,0,numRaGa,RaGa
unnao,3,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.00011995201919232307,0.0,0.0,0.003006012024048096,0.0,0.5,0.8660254037844386,RaGa,0,numRaGa,RaGa
unni,1,1.0,0.0,0.0,1.0,0.0,0.0,2.2647491790284225e-05,0.0,0.0,0.0004653327128897161,0.0,0.0,1.0,0.0,NaMo,0,numNaMo,NaMo
unnikrishnan,1,1.0,0.0,0.0,1.0,0.0,0.0,2.2647491790284225e-05,0.0,0.0,0.0004653327128897161,0.0,0.0,1.0,0.0,NaMo,0,numNaMo,NaMo
unorganised,3,3.0,0.0,0.0,1.0,0.0,0.0,6.794247537085267e-05,0.0,0.0,0.0013959981386691483,0.0,0.0,1.0,0.0,NaMo,0,numNaMo,NaMo
unorganized,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.606592851732968e-05,0.0,0.0,0.0012033694344163659,0.0,0.0,Didi,0,numDidi,Didi
unparalleled,14,13.0,1.0,0.0,0.9285714285714286,0.07142857142857142,0.0,0.00029441739327369497,3.9984006397441024e-05,0.0,0.006049325267566311,0.001002004008016032,0.0,0.9289492825497586,0.12306345253803863,NaMo,0,numNaMo,NaMo
unparliamentary,1,1.0,0.0,0.0,1.0,0.0,0.0,2.2647491790284225e-05,0.0,0.0,0.0004653327128897161,0.0,0.0,1.0,0.0,NaMo,0,numNaMo,NaMo
unplanned,2,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,7.213185703465936e-05,0.0,0.0,0.0024067388688327317,0.0,0.0,Didi,0,numDidi,Didi
unpleasant,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.9984006397441024e-05,0.0,0.0,0.001002004008016032,0.0,0.5,0.8660254037844386,RaGa,0,numRaGa,RaGa
unprecedented,7,4.0,2.0,1.0,0.5714285714285714,0.2857142857142857,0.14285714285714285,9.05899671611369e-05,7.996801279488205e-05,3.606592851732968e-05,0.0018613308515588645,0.002004008016032064,0.0012033694344163659,0.5649042495582094,0.3423992362283156,Other,0,numNaMo,NaMo
unprotected,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.9984006397441024e-05,0.0,0.0,0.001002004008016032,0.0,0.5,0.8660254037844386,RaGa,0,numRaGa,RaGa
unpunished,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.9984006397441024e-05,0.0,0.0,0.001002004008016032,0.0,0.5,0.8660254037844386,RaGa,0,numRaGa,RaGa
unquestionably,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.9984006397441024e-05,0.0,0.0,0.001002004008016032,0.0,0.5,0.8660254037844386,RaGa,0,numRaGa,RaGa
unquestioned,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.606592851732968e-05,0.0,0.0,0.0012033694344163659,0.0,0.0,Didi,0,numDidi,Didi
unqxdhot,1,1.0,0.0,0.0,1.0,0.0,0.0,2.2647491790284225e-05,0.0,0.0,0.0004653327128897161,0.0,0.0,1.0,0.0,NaMo,0,numNaMo,NaMo
unravelling,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.9984006397441024e-05,0.0,0.0,0.001002004008016032,0.0,0.5,0.8660254037844386,RaGa,0,numRaGa,RaGa
unrealistic,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.9984006397441024e-05,0.0,0.0,0.001002004008016032,0.0,0.5,0.8660254037844386,RaGa,0,numRaGa,RaGa
unrelenting,2,0.0,2.0,0.0,0.0,1.0,0.0,0.0,7.996801279488205e-05,0.0,0.0,0.002004008016032064,0.0,0.5,0.8660254037844386,RaGa,0,numRaGa,RaGa
unrest,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.9984006397441024e-05,0.0,0.0,0.001002004008016032,0.0,0.5,0.8660254037844386,RaGa,0,numRaGa,RaGa
unruffl,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.9984006397441024e-05,0.0,0.0,0.001002004008016032,0.0,0.5,0.8660254037844386,RaGa,0,numRaGa,RaGa
unscrupulous,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.9984006397441024e-05,0.0,0.0,0.001002004008016032,0.0,0.5,0.8660254037844386,RaGa,0,numRaGa,RaGa
unseen,1,1.0,0.0,0.0,1.0,0.0,0.0,2.2647491790284225e-05,0.0,0.0,0.0004653327128897161,0.0,0.0,1.0,0.0,NaMo,0,numNaMo,NaMo
unsg,1,1.0,0.0,0.0,1.0,0.0,0.0,2.2647491790284225e-05,0.0,0.0,0.0004653327128897161,0.0,0.0,1.0,0.0,NaMo,0,numNaMo,NaMo
unsolved,1,1.0,0.0,0.0,1.0,0.0,0.0,2.2647491790284225e-05,0.0,0.0,0.0004653327128897161,0.0,0.0,1.0,0.0,NaMo,0,numNaMo,NaMo
unstinting,2,1.0,0.0,1.0,0.5,0.0,0.5,2.2647491790284225e-05,0.0,3.606592851732968e-05,0.0004653327128897161,0.0,0.0012033694344163659,0.27885906040268454,0.0,Didi,0,numNaMo,NaMo
unsung,2,0.0,2.0,0.0,0.0,1.0,0.0,0.0,7.996801279488205e-05,0.0,0.0,0.002004008016032064,0.0,0.5,0.8660254037844386,RaGa,0,numRaGa,RaGa
untenable,2,0.0,2.0,0.0,0.0,1.0,0.0,0.0,7.996801279488205e-05,0.0,0.0,0.002004008016032064,0.0,0.5,0.8660254037844386,RaGa,0,numRaGa,RaGa
untimely,15,1.0,13.0,1.0,0.06666666666666667,0.8666666666666667,0.06666666666666667,2.2647491790284225e-05,0.0005197920831667333,3.606592851732968e-05,0.0004653327128897161,0.013026052104208416,0.0012033694344163659,0.4748877487539274,0.7676815712723863,RaGa,0,numRaGa,RaGa
untiring,2,1.0,1.0,0.0,0.5,0.5,0.0,2.2647491790284225e-05,3.9984006397441024e-05,0.0,0.0004653327128897161,0.001002004008016032,0.0,0.6585637114712424,0.5913849992795546,Mid2,0,numNaMo,NaMo
untouchability,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.606592851732968e-05,0.0,0.0,0.0012033694344163659,0.0,0.0,Didi,0,numDidi,Didi
untouchablesbjp,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.9984006397441024e-05,0.0,0.0,0.001002004008016032,0.0,0.5,0.8660254037844386,RaGa,0,numRaGa,RaGa
unturned,6,6.0,0.0,0.0,1.0,0.0,0.0,0.00013588495074170535,0.0,0.0,0.0027919962773382966,0.0,0.0,1.0,0.0,NaMo,0,numNaMo,NaMo
unveil,2,0.0,1.0,1.0,0.0,0.5,0.5,0.0,3.9984006397441024e-05,3.606592851732968e-05,0.0,0.001002004008016032,0.0012033694344163659,0.22717331875341712,0.3934757302049581,Other,0,numRaGa,RaGa
unveiled,10,8.0,1.0,1.0,0.8,0.1,0.1,0.0001811799343222738,3.9984006397441024e-05,3.606592851732968e-05,0.003722661703117729,0.001002004008016032,0.0012033694344163659,0.7124896535568339,0.14638255413972937,NaMo,0,numNaMo,NaMo
unveiling,3,1.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,2.2647491790284225e-05,3.9984006397441024e-05,3.606592851732968e-05,0.0004653327128897161,0.001002004008016032,0.0012033694344163659,0.36182741967776777,0.3249181584078273,Other,0,numNaMo,NaMo
unwavering,15,14.0,1.0,0.0,0.9333333333333333,0.06666666666666667,0.0,0.0003170648850639792,3.9984006397441024e-05,0.0,0.006514657980456026,0.001002004008016032,0.0,0.9333478072079895,0.11544498435163814,NaMo,0,numNaMo,NaMo
unwell,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.606592851732968e-05,0.0,0.0,0.0012033694344163659,0.0,0.0,Didi,0,numDidi,Didi
unwilling,1,1.0,0.0,0.0,1.0,0.0,0.0,2.2647491790284225e-05,0.0,0.0,0.0004653327128897161,0.0,0.0,1.0,0.0,NaMo,0,numNaMo,NaMo
uoahctafter,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.9984006397441024e-05,0.0,0.0,0.001002004008016032,0.0,0.5,0.8660254037844386,RaGa,0,numRaGa,RaGa
uohy,1,1.0,0.0,0.0,1.0,0.0,0.0,2.2647491790284225e-05,0.0,0.0,0.0004653327128897161,0.0,0.0,1.0,0.0,NaMo,0,numNaMo,NaMo
uojthere,1,1.0,0.0,0.0,1.0,0.0,0.0,2.2647491790284225e-05,0.0,0.0,0.0004653327128897161,0.0,0.0,1.0,0.0,NaMo,0,numNaMo,NaMo
uoqcwbclzpthank,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.9984006397441024e-05,0.0,0.0,0.001002004008016032,0.0,0.5,0.8660254037844386,RaGa,0,numRaGa,RaGa
uorc,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.606592851732968e-05,0.0,0.0,0.0012033694344163659,0.0,0.0,Didi,0,numDidi,Didi
uosbril,1,1.0,0.0,0.0,1.0,0.0,0.0,2.2647491790284225e-05,0.0,0.0,0.0004653327128897161,0.0,0.0,1.0,0.0,NaMo,0,numNaMo,NaMo
uoulooking,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.9984006397441024e-05,0.0,0.0,0.001002004008016032,0.0,0.5,0.8660254037844386,RaGa,0,numRaGa,RaGa
upadhyaya,5,5.0,0.0,0.0,1.0,0.0,0.0,0.00011323745895142112,0.0,0.0,0.0023266635644485804,0.0,0.0,1.0,0.0,NaMo,0,numNaMo,NaMo
upanishad,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.9984006397441024e-05,0.0,0.0,0.001002004008016032,0.0,0.5,0.8660254037844386,RaGa,0,numRaGa,RaGa
upbypolls,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.606592851732968e-05,0.0,0.0,0.0012033694344163659,0.0,0.0,Didi,0,numDidi,Didi
upbzdaddressed,1,1.0,0.0,0.0,1.0,0.0,0.0,2.2647491790284225e-05,0.0,0.0,0.0004653327128897161,0.0,0.0,1.0,0.0,NaMo,0,numNaMo,NaMo
upcc,3,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.00011995201919232307,0.0,0.0,0.003006012024048096,0.0,0.5,0.8660254037844386,RaGa,0,numRaGa,RaGa
upcoming,30,23.0,6.0,1.0,0.7666666666666667,0.2,0.03333333333333333,0.0005208923111765372,0.00023990403838464614,3.606592851732968e-05,0.010702652396463471,0.006012024048096192,0.0012033694344163659,0.7650758633560871,0.290576639270878,NaMo,0,numNaMo,NaMo
update,3,1.0,2.0,0.0,0.3333333333333333,0.6666666666666666,0.0,2.2647491790284225e-05,7.996801279488205e-05,0.0,0.0004653327128897161,0.002004008016032064,0.0,0.5942220543806647,0.7028280184036096,RaGa,0,numRaGa,RaGa
updated,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.9984006397441024e-05,0.0,0.0,0.001002004008016032,0.0,0.5,0.8660254037844386,RaGa,0,numRaGa,RaGa
upendrakishore,3,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.00010819778555198904,0.0,0.0,0.0036101083032490976,0.0,0.0,Didi,0,numDidi,Didi
upendranath,4,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.00014426371406931873,0.0,0.0,0.0048134777376654635,0.0,0.0,Didi,0,numDidi,Didi
upgradation,1,1.0,0.0,0.0,1.0,0.0,0.0,2.2647491790284225e-05,0.0,0.0,0.0004653327128897161,0.0,0.0,1.0,0.0,NaMo,0,numNaMo,NaMo
upgrade,1,1.0,0.0,0.0,1.0,0.0,0.0,2.2647491790284225e-05,0.0,0.0,0.0004653327128897161,0.0,0.0,1.0,0.0,NaMo,0,numNaMo,NaMo
uphold,11,1.0,2.0,8.0,0.09090909090909091,0.18181818181818182,0.7272727272727273,2.2647491790284225e-05,7.996801279488205e-05,0.00028852742813863746,0.0004653327128897161,0.002004008016032064,0.009626955475330927,0.121304628799506,0.143475475630405,Didi,0,numDidi,Didi
upholding,6,2.0,2.0,2.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,4.529498358056845e-05,7.996801279488205e-05,7.213185703465936e-05,0.0009306654257794322,0.002004008016032064,0.0024067388688327317,0.36182741967776777,0.3249181584078273,Other,0,numNaMo,NaMo
upidqyearlier,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.9984006397441024e-05,0.0,0.0,0.001002004008016032,0.0,0.5,0.8660254037844386,RaGa,0,numRaGa,RaGa
upites,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.606592851732968e-05,0.0,0.0,0.0012033694344163659,0.0,0.0,Didi,0,numDidi,Didi
upjybbzvqvi,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.606592851732968e-05,0.0,0.0,0.0012033694344163659,0.0,0.0,Didi,0,numDidi,Didi
uplift,1,1.0,0.0,0.0,1.0,0.0,0.0,2.2647491790284225e-05,0.0,0.0,0.0004653327128897161,0.0,0.0,1.0,0.0,NaMo,0,numNaMo,NaMo
upliftment,1,1.0,0.0,0.0,1.0,0.0,0.0,2.2647491790284225e-05,0.0,0.0,0.0004653327128897161,0.0,0.0,1.0,0.0,NaMo,0,numNaMo,NaMo
uploaded,90,0.0,0.0,90.0,0.0,0.0,1.0,0.0,0.0,0.003245933566559671,0.0,0.0,0.10830324909747292,0.0,0.0,Didi,30,numDidi,Didi
uplooking,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.9984006397441024e-05,0.0,0.0,0.001002004008016032,0.0,0.5,0.8660254037844386,RaGa,0,numRaGa,RaGa
upoithe,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.9984006397441024e-05,0.0,0.0,0.001002004008016032,0.0,0.5,0.8660254037844386,RaGa,0,numRaGa,RaGa
upon,13,9.0,3.0,1.0,0.6923076923076923,0.23076923076923078,0.07692307692307693,0.00020382742611255804,0.00011995201919232307,3.606592851732968e-05,0.004187994416007445,0.003006012024048096,0.0012033694344163659,0.6777117653304269,0.3100114626071618,NaMo,0,numNaMo,NaMo
upper,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.9984006397441024e-05,0.0,0.0,0.001002004008016032,0.0,0.5,0.8660254037844386,RaGa,0,numRaGa,RaGa
upright,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.9984006397441024e-05,0.0,0.0,0.001002004008016032,0.0,0.5,0.8660254037844386,RaGa,0,numRaGa,RaGa
uprising,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.606592851732968e-05,0.0,0.0,0.0012033694344163659,0.0,0.0,Didi,0,numDidi,Didi
upsc,3,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.00010819778555198904,0.0,0.0,0.0036101083032490976,0.0,0.0,Didi,0,numDidi,Didi
upset,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.9984006397441024e-05,0.0,0.0,0.001002004008016032,0.0,0.5,0.8660254037844386,RaGa,0,numRaGa,RaGa
upthe,1,1.0,0.0,0.0,1.0,0.0,0.0,2.2647491790284225e-05,0.0,0.0,0.0004653327128897161,0.0,0.0,1.0,0.0,NaMo,0,numNaMo,NaMo
upto,7,5.0,1.0,1.0,0.7142857142857143,0.14285714285714285,0.14285714285714285,0.00011323745895142112,3.9984006397441024e-05,3.606592851732968e-05,0.0023266635644485804,0.001002004008016032,0.0012033694344163659,0.6239281727318996,0.19147260366987098,Mid3,0,numNaMo,NaMo
