Name,Tweet,fav_count,lang,retweets,has link,date_time
rahulgandhi,"जब रोहित वेमुला ने बोलना शुरू किया कि मेरे लोगों के खिलाफ अत्याचार हो रहा है, तो हिन्दुस्तान की सरकार ने अपना सारा  वज़न उसके ऊपर डाल दिया",638,hi,False,No,"Thu, 18 Feb 2016 13:09:39 UTC"
rahulgandhi,दूसरी तरफ RSS की मनुवादी सोच है जो कमज़ोर को कुचलना चाहती है,572,hi,False,No,"Thu, 18 Feb 2016 12:06:50 UTC"
rahulgandhi,"एक तरफ Constitution है जो बाबासाहेब अम्बेडकर ने हमे दिया,जो हिंदुस्तान के हर व्यक्ति को जगह देता है, एक opportunity देता है",629,hi,False,No,"Thu, 18 Feb 2016 12:05:48 UTC"
rahulgandhi,कांग्रेस पार्टी और RSS की आज देश में लड़ाई चल रही है https://t.co/EgMSzu9fkX,660,hi,False,Yes,"Thu, 18 Feb 2016 12:02:50 UTC"
rahulgandhi,RT @RashtrapatiBhvn: A Congress delegation led by Shri Rahul Gandhi called on #PresidentMukherjee today https://t.co/70q8z7SbUO,0,en,False,Yes,"Thu, 18 Feb 2016 09:19:56 UTC"
rahulgandhi,'RSS is trying to impose a dead ideology on students of this country. Congress Party won't let that happen' Watch: https://t.co/ZugygYEap4,567,en,False,Yes,"Thu, 18 Feb 2016 08:57:48 UTC"
rahulgandhi,"देशप्रेम मेरे खून में है, मेरे दिल में है, मेरे पास इसको छोड़ कर कुछ नहीं है !",903,hi,False,No,"Thu, 18 Feb 2016 08:56:26 UTC"
rahulgandhi,"मगर हिंदुस्तान के सब छात्रों को, पूरे Institution को, JNU को बदनाम नहीं करना चाहिये",531,hi,False,No,"Thu, 18 Feb 2016 08:53:48 UTC"
rahulgandhi,"अगर किसी ने देश के ख़िलाफ़ कुछ किया है, कहा है, तो सख़्त से सख्त कारवाई  होनी चाहिये।",595,hi,False,No,"Thu, 18 Feb 2016 08:53:36 UTC"
rahulgandhi,"RSS पूरे देश के students पर एक सोच थोपना चाहती है, जोभी उनके ख़िलाफ़ बोलता है उसको कुचलने की कोशिश करते है।कांग्रेस पार्टी यह नहीं होने देगी",588,hi,False,No,"Thu, 18 Feb 2016 08:46:41 UTC"
rahulgandhi,"As the patron of Universities, we call upon the President to protect their freedom and uphold the values that built our nation",514,en,False,No,"Thu, 18 Feb 2016 08:22:03 UTC"
rahulgandhi,We request the President to ensure that immediate action is taken to check the state of lawlessness &amp; subversion of democratic rights,446,en,False,No,"Thu, 18 Feb 2016 08:21:25 UTC"
rahulgandhi,"As representatives of the people of India, we cannot stand by quietly as the government fails to do its duty by the people",419,en,False,No,"Thu, 18 Feb 2016 08:16:32 UTC"
rahulgandhi,To prevent them from doing their job without fear or favour. This does not bode well for our democracy. It is unacceptable.,370,en,False,No,"Thu, 18 Feb 2016 08:15:29 UTC"
rahulgandhi,The attack on the press appears to be designed to intimidate and threaten the fourth pillar of our democracy,436,en,False,No,"Thu, 18 Feb 2016 08:14:29 UTC"
rahulgandhi,"Across the country,whether in JNU, HCU or FTII, students are being bullied&amp; threatened,for holding views contrary to the ruling dispensation",566,en,False,No,"Thu, 18 Feb 2016 08:13:08 UTC"
rahulgandhi,"Intimidation &amp;violence is taking place with alarming regularity in our Univs,which are meant to nurture new ideas,encourage debate &amp;disc",388,en,False,No,"Thu, 18 Feb 2016 08:11:16 UTC"
rahulgandhi,NDA Govt has displayed a dangerous tendency of undermining democratic freedoms and crushing the voices of those who do not share their views,435,en,False,No,"Thu, 18 Feb 2016 08:09:52 UTC"
rahulgandhi,The scenes of utter lawlessness playing out on the premises of the court are an affront to the democratic ideals of this country,414,en,False,No,"Thu, 18 Feb 2016 08:04:51 UTC"
rahulgandhi,Incidents like this damage India’s image both within the country and abroad. This is why we went to Rashtrapati Bhavan,390,en,False,No,"Thu, 18 Feb 2016 08:03:52 UTC"
rahulgandhi,We saw journalists being beaten up twice inside the court. The Police was a mute spectator,401,en,False,No,"Thu, 18 Feb 2016 08:03:18 UTC"
rahulgandhi,The RSS is trying to impose a dead ideology on the students of this nation. We won't let that happen,425,en,False,No,"Thu, 18 Feb 2016 08:01:55 UTC"
rahulgandhi,"If somebody has said anything against the nation, they should be punished according to the law",445,en,False,No,"Thu, 18 Feb 2016 07:59:04 UTC"
rahulgandhi,"Nationalism is in my blood, I have seen my family sacrifice again &amp; again for the nation",613,en,False,No,"Thu, 18 Feb 2016 07:58:29 UTC"
rahulgandhi,"But we are here as representatives of all the young, vibrant students who believe in the founding ideals of our nation &amp; our constitution",429,en,False,No,"Thu, 18 Feb 2016 07:54:06 UTC"
rahulgandhi,Congress Party condemns any expression of anti-nationalism outright.Those indulging in such behaviour must be identified&amp;dealt with strictly,547,en,False,No,"Thu, 18 Feb 2016 07:53:44 UTC"
rahulgandhi,Copy of the Memorandum submitted to the President of India https://t.co/n4EjvXftrZ,836,en,False,Yes,"Thu, 18 Feb 2016 07:46:30 UTC"
rahulgandhi,"Will be in Lucknow tomorrow 18th Feb to participate in the Dalit Netritva Vikas Sammelan at Nehru Bhawan, PCC Office",656,en,False,No,"Wed, 17 Feb 2016 13:27:47 UTC"
rahulgandhi,Had a good interaction with DCC Presidents on strengthening the organization &amp; improving outreach in urban areas https://t.co/k6oucQVxuz,783,en,False,Yes,"Wed, 17 Feb 2016 10:19:38 UTC"
rahulgandhi,"मोदी जी आपके ऊपर एक विचारधारा थोपना चाहते हैं।आपका जो इतिहास है, culture है, उसे वो ख़त्म करना चाहते हैं
Watch: https://t.co/007gHxk7OJ",586,hi,False,Yes,"Tue, 16 Feb 2016 12:13:53 UTC"
rahulgandhi,"मोदी जी चाहते है की चाहे असम हो, अरुणाचल हो, मणिपुर हो, वो नागपुर के रिमोट कंट्रोल से चले! https://t.co/naIUuV0CF1",743,hi,False,Yes,"Tue, 16 Feb 2016 12:11:17 UTC"
rahulgandhi,The way journalists were attacked in Patiala Court is wrong. We condemn it. Watch: https://t.co/Oq0NqVzgwg,508,en,False,Yes,"Tue, 16 Feb 2016 11:50:28 UTC"
rahulgandhi,"They are suppressing the voice of students in Delhi, in Hyderabad, in Lucknow. We will not accept this. We will fight this",587,en,False,No,"Tue, 16 Feb 2016 10:41:40 UTC"
rahulgandhi,They are suppressing the voice of Indian students,450,en,False,No,"Tue, 16 Feb 2016 10:40:17 UTC"
rahulgandhi,Universities और Colleges में RSS के Vice Chancellors को बैठाया जा रहा है,504,und,False,No,"Tue, 16 Feb 2016 10:39:10 UTC"
rahulgandhi,"पत्रकारों को जिस प्रकार से मारा गया, कोर्ट में, वह सरासर गलत है !  हम उसे condemn करते हैं",533,hi,False,No,"Tue, 16 Feb 2016 10:31:40 UTC"
rahulgandhi,Public Rally at Durbar field https://t.co/STy8D47uYz,509,en,False,Yes,"Tue, 16 Feb 2016 09:28:14 UTC"
rahulgandhi,Snapshots of the Padyatra from Ranghar Pinali to Durbar field via Deeni Madarsa &amp; Shiva Dol Temple https://t.co/vvxBmMXhd5,881,en,False,Yes,"Tue, 16 Feb 2016 08:36:33 UTC"
rahulgandhi,Padyatra begins from Ranghar Pinali https://t.co/5OyYhVo2Hk,661,in,False,Yes,"Tue, 16 Feb 2016 06:29:41 UTC"
rahulgandhi,Meeting civil society leaders from Upper Assam in Sivasagar https://t.co/3qkWyZXIiW,634,en,False,Yes,"Tue, 16 Feb 2016 04:16:12 UTC"
rahulgandhi,RT @INCIndia: Snapshots from Rahul Gandhi's visit to Assam. (3/3) https://t.co/f7MVukkD2E,0,en,False,Yes,"Mon, 15 Feb 2016 16:29:25 UTC"
rahulgandhi,RT @INCIndia: Snapshots from Rahul Gandhi's visit to Assam. (2/3) https://t.co/uFNXC5T2dx,0,en,False,Yes,"Mon, 15 Feb 2016 16:29:22 UTC"
rahulgandhi,RT @INCIndia: Snapshots from Rahul Gandhi's visit to Assam. (1/3) https://t.co/QvSqeDGmq9,0,en,False,Yes,"Mon, 15 Feb 2016 16:29:19 UTC"
rahulgandhi,"Earlier today,addressed Mahila Sangathan in Bihpuria, Lakhimpur
https://t.co/Cgz0cr4K4k",338,in,False,Yes,"Mon, 15 Feb 2016 13:59:08 UTC"
rahulgandhi,Meeting with Tea Garden Community Leaders at Sivasagar https://t.co/QTLZPECNgd,483,en,False,Yes,"Mon, 15 Feb 2016 13:46:34 UTC"
rahulgandhi,"RSS वाले लोग वही लोग हैं जिन्होंने गांधी जी के सीने में तीन गोलियां मारी 
Watch:https://t.co/0sKma1RvIN",577,hi,False,Yes,"Mon, 15 Feb 2016 13:05:08 UTC"
rahulgandhi,लेकिन अंत में कांग्रेस पार्टी और गोगोईजी ज़बरदस्त तरह से चुनाव जीतेंगे!,571,hi,False,No,"Mon, 15 Feb 2016 10:53:00 UTC"
rahulgandhi,"यहाँ भी चुनाव आयेगा, बड़े-बड़े भाषण होंगे, मोदीजी बोलेंगे मैं यह करँगा, वह करूँगा!",589,hi,False,No,"Mon, 15 Feb 2016 10:52:10 UTC"
rahulgandhi,"मोदी जी बिहार गए- बोले यह करूँगा, वह करूँगा, यह पैकेज दूंगा, लेकिन नतीजे आने के बाद मोदी जी एक बार भी बिहार नहीं गये",752,hi,False,No,"Mon, 15 Feb 2016 10:45:25 UTC"
rahulgandhi,"RSS ने देशभक्ति के certificate की दुकान  खोल रखी है, यह वही RSS है जिसने गांधी जी के सीने पर 3 गोलिया मारी https://t.co/YHG1rYesxh",1066,hi,False,Yes,"Mon, 15 Feb 2016 10:29:49 UTC"
rahulgandhi,"Meeting workers in Gohpur, Sonitpur https://t.co/makDo3OIr8",590,en,False,Yes,"Mon, 15 Feb 2016 06:59:25 UTC"
rahulgandhi,Warm welcome by Assam CM @tarun_gogoi and other Congress leaders at Jorhat airport https://t.co/s08VFIgfpD,725,en,False,Yes,"Mon, 15 Feb 2016 06:07:29 UTC"
rahulgandhi,My condolences on the passing away of noted Malayalam poet Shri ONV Kurup.With his demise Malayalam lit has lost a much loved &amp;admired voice,610,en,False,No,"Sun, 14 Feb 2016 02:59:27 UTC"
rahulgandhi,"Addressed the students at JNU today 
Watch : https://t.co/72kHRm7bPA",696,en,False,Yes,"Sat, 13 Feb 2016 14:35:26 UTC"
rahulgandhi,RT @INCIndia: I was in Hyderabad a few days back &amp; these same people or their leaders said that Rohith Vemula was an anti-national: Rahul G…,0,en,False,No,"Sat, 13 Feb 2016 14:07:39 UTC"
rahulgandhi,"RT @INCIndia: People who showed black flag on my face, I feel proud that in my country they have the right to show black flag: RG
https://t…",0,en,False,Yes,"Sat, 13 Feb 2016 14:05:14 UTC"
rahulgandhi,RT @INCIndia: The most anti-national people are the people who are suppressing the voice of this institution: Rahul Gandhi in JNU,0,en,False,No,"Sat, 13 Feb 2016 14:04:58 UTC"
rahulgandhi,Met PCC Presidents of several states to discuss how Forest Rights Act is being diluted by  ModiGovt &amp;BJP State Govts https://t.co/YYrLsilHSY,754,en,False,Yes,"Sat, 13 Feb 2016 10:24:08 UTC"
rahulgandhi,"Remembering Sarojini Naidu ji, the Nightingale of India on her Birth Anniversary https://t.co/pUmeWiavKf",795,en,False,Yes,"Sat, 13 Feb 2016 04:28:12 UTC"
rahulgandhi,Modi Govt &amp; ABVP bullying an institution like JNU simply because it won't toe their line is completely condemnable (2/2),933,en,False,No,"Fri, 12 Feb 2016 15:29:50 UTC"
rahulgandhi,"While Anti-India sentiment is unquestionably unacceptable, the right to dissent &amp; debate is an essential ingredient of democracy (1/2)",931,en,False,No,"Fri, 12 Feb 2016 15:29:23 UTC"
rahulgandhi,आप सभी को बसंत पंचमी और सरस्वती पूजा की हार्दिक शुभकामनायें !,712,hi,False,No,"Fri, 12 Feb 2016 04:14:00 UTC"
rahulgandhi,"RT @INCIndia: Rahul Gandhi pays last respects to brave heart Lance Naik Hanumanthappa at Brar Square, Delhi.
https://t.co/2Cb1bhgLPC",0,en,False,Yes,"Thu, 11 Feb 2016 13:14:57 UTC"
rahulgandhi,"His extraordinary spirit and tenacity, till the very end, is an inspiration for all. My thoughts &amp; prayers are with his bereaved family",598,en,False,No,"Thu, 11 Feb 2016 07:44:46 UTC"
rahulgandhi,In his life and his passing Lance Naik Hanumanthappa has shown the world the meaning of perseverance &amp; courage,738,en,False,No,"Thu, 11 Feb 2016 07:44:07 UTC"
rahulgandhi,At the @nsui National Executive Meeting in Kochi https://t.co/3BamgUBASt,613,en,False,Yes,"Wed, 10 Feb 2016 12:35:21 UTC"
rahulgandhi,RT @nsui: Rahul Gandhi arrived in the National Executive and paid floral tributes to #RohithVemula . https://t.co/CRBpsr0wmr,0,en,False,Yes,"Wed, 10 Feb 2016 11:52:30 UTC"
rahulgandhi,The people sitting in this room are challenging the existing ideas &amp; finding new ways of doing things. I wish them all the very best,409,en,False,No,"Wed, 10 Feb 2016 11:41:17 UTC"
rahulgandhi,"Intolerance &amp; Startups cannot go together. Without destroying hierarchy, we cannot innovate",369,en,False,No,"Wed, 10 Feb 2016 11:40:06 UTC"
rahulgandhi,Had a wonderful interaction with entrepreneurs at the Startup village. Thank you to all those who participated https://t.co/LxU7g5lNYr,585,en,False,Yes,"Wed, 10 Feb 2016 11:39:41 UTC"
rahulgandhi,"#Startup Village in Kochi - at the FabLab, interacting with entrepreneurs https://t.co/Thwuq23qsZ",611,en,False,Yes,"Wed, 10 Feb 2016 10:58:39 UTC"
rahulgandhi,Had a great discussion with DCC Presidents and District heads of Frontal Organisations in Thiruvananthapuram. https://t.co/jrfr6rBTOn,591,en,False,Yes,"Wed, 10 Feb 2016 07:04:17 UTC"
rahulgandhi,They keep moving from one slogan to another but nothing happens.The Govt is taking away the power we gave to the people of India,525,en,False,No,"Wed, 10 Feb 2016 06:30:21 UTC"
rahulgandhi,"PM Modi likes to do politics in form of events.He comes up with an idea,has a big media celebration around it and then moves to next idea",701,en,False,No,"Wed, 10 Feb 2016 06:30:02 UTC"
rahulgandhi,Attending the Kerala PCC Executive Meeting in Thiruvananthapuram https://t.co/gntVxWgTVo,616,en,False,Yes,"Wed, 10 Feb 2016 05:27:23 UTC"
rahulgandhi,Watch the full speech at the conclusion of Janaraksha Yatra in Thiruvananthapuram earlier today https://t.co/03f34g1Jhu,536,en,False,Yes,"Tue, 09 Feb 2016 15:47:58 UTC"
rahulgandhi,"Thank you all for coming. Fight United. Fight together. Fight for the ideology of the Congress Party &amp; UDF, &amp;win the next election in Kerala",522,en,False,No,"Tue, 09 Feb 2016 14:24:21 UTC"
rahulgandhi,The Congress Party will not compromise on corruption. We will take strict action if any evidence of corruption is found,420,en,False,No,"Tue, 09 Feb 2016 14:20:13 UTC"
rahulgandhi,Chandy ji also focussed on the poor people of this state. He gave rice at Rs 1/kg - 94 lakh families benefitted from this,349,en,False,No,"Tue, 09 Feb 2016 14:16:54 UTC"
rahulgandhi,Chandy ji promoted Startups much before Modiji mentioned the word Startup. Kerala Govt passed the nation's first Startup Policy,381,en,False,No,"Tue, 09 Feb 2016 14:15:59 UTC"
rahulgandhi,"He delivered Kochi metro,a metro that is affordable to the vast majority unlike Modiji's Bullet Train,that only a few will be able to afford",378,en,False,No,"Tue, 09 Feb 2016 14:12:03 UTC"
rahulgandhi,"5 years ago, the people of Kerala voted UDF to power. I am happy to say that Chandy ji delivered many of the things that he promised",513,en,False,No,"Tue, 09 Feb 2016 14:08:40 UTC"
rahulgandhi,The Congress Party and the people of Kerala want an answer to this question,317,en,False,No,"Tue, 09 Feb 2016 14:06:55 UTC"
rahulgandhi,I want to ask the left front about their liquor policy. They should say clearly whether they will open more liquor bars or close them?,316,en,False,No,"Tue, 09 Feb 2016 14:05:57 UTC"
rahulgandhi,"Kerala cannot do without industrial growth and economic progress. Kerala cannot build its future, using the vision of the last century",356,en,False,No,"Tue, 09 Feb 2016 14:02:57 UTC"
rahulgandhi,"The ideology that the Left believes in, is an obsolete ideology, it is the ideology of the past century",392,en,False,No,"Tue, 09 Feb 2016 14:02:21 UTC"
rahulgandhi,"Madame Minister, the issue in Hyd is not Dalit- Non-Dalit. The issue was that a young student in a Univ was crushed by the Govt of India",455,en,False,No,"Tue, 09 Feb 2016 14:01:51 UTC"
rahulgandhi,What do Modi ji's Ministers have to say about Hyderabad? A Minister had the audacity to say that Rohith Vemula was not a Dalit,378,en,False,No,"Tue, 09 Feb 2016 14:01:18 UTC"
rahulgandhi,"On one hand the PM talks about Make In India, Linking India and on the other students from FTII and Hyderabad are being crushed",405,en,False,No,"Tue, 09 Feb 2016 13:58:01 UTC"
rahulgandhi,I recently went to Hyderabad because a young student committed suicide as a result of the pressure the National govt put on him,396,en,False,No,"Tue, 09 Feb 2016 13:56:54 UTC"
rahulgandhi,"Farmers are committing suicide, they see no future, they don't know what to do. But you will never find the PM near farmers",444,en,False,No,"Tue, 09 Feb 2016 13:53:02 UTC"
rahulgandhi,"Today prices are skyrocketing, dal costs more than Rs200/kg. Oil price is below $30/barrel but not 1Re has been given to ppl of this country",560,en,False,No,"Tue, 09 Feb 2016 13:51:19 UTC"
rahulgandhi,"He told the farmers of this country that they would be protected, he promised the housewives that the prices will come down",403,en,False,No,"Tue, 09 Feb 2016 13:47:24 UTC"
rahulgandhi,He made tremendous promises to the people of this country,315,en,False,No,"Tue, 09 Feb 2016 13:46:43 UTC"
rahulgandhi,Narendra Modiji came to power by spreading anger and dividing the people of this country https://t.co/MD5ehnD9HR,740,en,False,Yes,"Tue, 09 Feb 2016 13:43:06 UTC"
rahulgandhi,"RT @INCIndia: Watch Rahul Gandhi's speech at his public meeting at Shankumugham beach, Thiruvananthapuram, LIVE at https://t.co/j33gzHG9WH",0,en,False,Yes,"Tue, 09 Feb 2016 11:35:23 UTC"
rahulgandhi,Will be in Assam on 15th &amp;16th Feb. Program details to follow,402,en,False,No,"Tue, 09 Feb 2016 10:40:53 UTC"
rahulgandhi,A committed democrat Sushil Koiralaji had a long association with India. His loss will be deeply mourned,343,en,False,No,"Tue, 09 Feb 2016 04:35:30 UTC"
rahulgandhi,My heartfelt condolences to the people of Nepal on the passing away of former PM &amp; Nepali Congress President Shri Sushil Koiralaji,437,en,False,No,"Tue, 09 Feb 2016 04:33:14 UTC"
rahulgandhi,Congratulations to all those who campaigned tirelessly &amp;fought hard to ensure that our internet remains free &amp;equal for all!(2/2),829,en,False,No,"Mon, 08 Feb 2016 13:30:18 UTC"
rahulgandhi,Welcome TRAI's ruling in support of #NetNeutrality. Big win for internet users in India!(1/2),769,en,False,No,"Mon, 08 Feb 2016 13:28:44 UTC"
rahulgandhi,My condolences on the passing away of renowned Urdu poet and writer Nida Fazli ji,578,en,False,No,"Mon, 08 Feb 2016 09:54:26 UTC"
rahulgandhi,"On 10th will meet KPCC office bearers &amp; party leaders, visit Startup Village in Kochi and attend the NSUI National Executive meeting",457,en,False,No,"Sun, 07 Feb 2016 13:55:09 UTC"
rahulgandhi,Will be in Kerala on 9th &amp;10th Feb. On 9th will address a public meeting at the conclusion of the Jan Raksha Yatra in Thiruvanathapuram,661,en,False,No,"Sun, 07 Feb 2016 13:54:02 UTC"
rahulgandhi,My condolences on the passing away of cartoonist Sudhir Tailang.With his characteristic dry wit he held up a mirror to society&amp;made us laugh,766,en,False,No,"Sat, 06 Feb 2016 18:06:06 UTC"
rahulgandhi,RT @INCIndia: Rahul Gandhi with the social media team of Indian Youth Congress https://t.co/4luIxf3iHo,0,en,False,Yes,"Sat, 06 Feb 2016 08:44:40 UTC"
rahulgandhi,"प्रधानमंत्री जी का काम देश को चलाने का काम होता है। प्रधानमंत्री जी का काम बहाने बनाने का नहीं होता 
https://t.co/prc5bxMRTt",725,hi,False,Yes,"Fri, 05 Feb 2016 10:26:20 UTC"
rahulgandhi,"किसान रो रहा है, मज़दूर रो रहे है, छोटे व्यापारी रो रहे हैं, औऱ मुझे आश्चर्य है की बड़े-बड़े उद्योगपति भी रो रहे हैं ।",685,hi,False,No,"Fri, 05 Feb 2016 10:18:14 UTC"
rahulgandhi,PM का काम बहाने बनाने का नहीं देश को चलाने का होता है । PM को देश चलाने का काम शुरू करना चाहिये ।,556,hi,False,No,"Fri, 05 Feb 2016 10:10:18 UTC"
rahulgandhi,"We will put pressure on the Govt and fight for the rights of the poor, the farmers, the workers and small businesses",494,en,False,No,"Fri, 05 Feb 2016 10:08:56 UTC"
rahulgandhi,"They spoke about how BJP CMs, Modiji and RSS are disturbing &amp; bypassing programs like MGNREGA, &amp;Forest Rights Act in different states",546,en,False,No,"Fri, 05 Feb 2016 10:00:58 UTC"
rahulgandhi,PCC Presidents informed me of how the BJP is disturbing the policies &amp; programs that the Congress started for the poor,498,en,False,No,"Fri, 05 Feb 2016 09:51:18 UTC"
rahulgandhi,Addressing the meeting of the Pradesh Congress Committee Presidents at AICC. https://t.co/yp03uZM38T,803,en,False,Yes,"Fri, 05 Feb 2016 05:37:23 UTC"
rahulgandhi,Very sad to know that 10 of our brave soldiers lost their lives in an avalanche in Siachen. My thoughts &amp;prayers are with their families,877,en,False,No,"Thu, 04 Feb 2016 15:12:18 UTC"
rahulgandhi,"RT @INCIndia: Smt Sonia Gandhi &amp; Rahul Gandhi meeting winners of NSUI from UP, at 10 Janpath, New Delhi, today. https://t.co/VwjrCDCCjt",0,en,False,Yes,"Thu, 04 Feb 2016 14:03:09 UTC"
rahulgandhi,"Everybody has understood the benefits of MGNREGA,but not Prime Minister Modi
Watch full speech at Bandlapalli, AP https://t.co/v8pVM8JKHr",685,en,False,Yes,"Wed, 03 Feb 2016 08:43:59 UTC"
rahulgandhi,"His immense contribution to the nation in his long political career as Parliamentarian,Union Minister&amp;Governor will always be remembered(2/2",488,en,False,No,"Wed, 03 Feb 2016 05:30:37 UTC"
rahulgandhi,Extremely saddened by the passing away of veteran Congress leader Dr Balram Jakharji.In his passing Congress Party has lost a stalwart (1/2),541,en,False,No,"Wed, 03 Feb 2016 05:28:44 UTC"
rahulgandhi,"Interacting with MGNREGS workers, activists &amp; gram panchayat sarpanches earlier today at Bandlapalli https://t.co/CoRxTIOoEs",994,en,False,Yes,"Tue, 02 Feb 2016 14:24:33 UTC"
rahulgandhi,RT @INCIndia: Fmr PM Dr Singh &amp; Cong VP Rahul Gandhi in Anantapur to celebrate #10YrsGloriousMNREGA (3/3) https://t.co/lkICoFj5HF,0,in,False,Yes,"Tue, 02 Feb 2016 13:53:49 UTC"
rahulgandhi,"RT @INCIndia: Fmr PM Dr Singh &amp; Cong VP Rahul Gandhi in Anantapur to celebrate #10YrsGloriousMNREGA  
(1/3) https://t.co/DZi022H3C0",0,in,False,Yes,"Tue, 02 Feb 2016 13:53:43 UTC"
rahulgandhi,"Highlights from the Bharosa Sabha at Bandlapalli,Andhra Pradesh to mark the 10th Anniversary of #MGNREGA 
Watch: https://t.co/8IU3UOAhCt",542,en,False,Yes,"Tue, 02 Feb 2016 12:50:55 UTC"
rahulgandhi,After calling NREGA 'living monument of INC failure' Govt now hails it as cause of 'nat pride&amp;celebration'!Shining eg of Modiji's pol wisdom,988,en,False,No,"Tue, 02 Feb 2016 05:08:24 UTC"
rahulgandhi,"RT @INCIndia: MGNREGA reduced poverty by up to 32% &amp; prevented 14 Mn people from falling into poverty, as per a MoRD report 2015 https://t.…",0,en,False,Yes,"Tue, 02 Feb 2016 04:34:12 UTC"
rahulgandhi,RT @INCIndia: Celebrating 10 years of world's largest &amp; most successful anti-poverty program - Congress led-UPA's MGNREGA https://t.co/oO1l…,0,en,False,Yes,"Tue, 02 Feb 2016 04:34:07 UTC"
rahulgandhi,"Shocking attack on students. Instead of listening to them, now the Modi govt is brutally beating them up for protesting against the RSS!",1116,en,False,No,"Mon, 01 Feb 2016 12:23:48 UTC"
rahulgandhi,"RT @INCIndia: Rahul Gandhi met a delegation of West Bengal Pradesh Congress Committee, this morning. https://t.co/oWFYZxm0oe",0,en,False,Yes,"Mon, 01 Feb 2016 09:28:14 UTC"
rahulgandhi,RT @INCIndia: They snatched his life &amp; are snatching his identity too. But Rohith is not alone. Millions of hearts beat for him https://t.c…,0,en,False,Yes,"Sun, 31 Jan 2016 14:51:04 UTC"
rahulgandhi,Congratulations Team India on sweeping the T-20 series against Australia! #IndvsAus,851,en,False,No,"Sun, 31 Jan 2016 14:16:59 UTC"
rahulgandhi,They snatched his life. Now they want to steal his identity. Rohith and his struggle live on in our hearts,760,en,False,No,"Sun, 31 Jan 2016 11:27:26 UTC"
rahulgandhi,A decorated soldier&amp;veteran of the 1971 war his contribution to the nation will always be remembered,473,en,False,No,"Sun, 31 Jan 2016 06:50:59 UTC"
rahulgandhi,My condolences on the passing away of former Army Chief Gen K V Krishna Rao,505,en,False,No,"Sun, 31 Jan 2016 06:50:47 UTC"
rahulgandhi,RT @INCIndia: Statement issued by Congress Vice President Rahul Gandhi on Free Internet &amp; Net Neutrality. https://t.co/wRXyAl02vQ,0,en,False,Yes,"Sun, 31 Jan 2016 06:48:39 UTC"
rahulgandhi,"'If you want India to progress, you have to unleash the power of these students' 
Watch the full speech: 
https://t.co/o7ytPcB5Mx",527,en,False,Yes,"Sat, 30 Jan 2016 13:18:36 UTC"
rahulgandhi,Look into this possibility of passing a law that targets discrimination in our universities,523,en,False,No,"Sat, 30 Jan 2016 13:05:49 UTC"
rahulgandhi,It is time for a law to end the massive discrimination in our Univs.In order to advance our country &amp;make it powerful-study this proposition,565,en,False,No,"Sat, 30 Jan 2016 13:05:32 UTC"
rahulgandhi,"If they are feeling discriminated in their universities and their colleges, you will not be able to unleash the power of these students",527,en,False,No,"Sat, 30 Jan 2016 12:57:48 UTC"
rahulgandhi,"I want to say without any animosity &amp; with respect- Modiji, if you want India to progress,you have to unleash the power of these students",670,en,False,No,"Sat, 30 Jan 2016 12:57:10 UTC"
rahulgandhi,Do not force your idea on these students. Give them their dignity and respect,512,en,False,No,"Sat, 30 Jan 2016 12:55:44 UTC"
rahulgandhi,My main opposition to Mr Modi &amp;RSS is that they are trying to crush the spirit of Indian students by imposing one idea from the top,582,en,False,No,"Sat, 30 Jan 2016 12:54:56 UTC"
rahulgandhi,You will find one day that the  same people who crushed Rohith will be blocking your path to freedom &amp; progress,501,en,False,No,"Sat, 30 Jan 2016 12:53:43 UTC"
rahulgandhi,"My message to every single student of this country is- when you let what happened to Rohith happen, it will happen to you one day",743,en,False,No,"Sat, 30 Jan 2016 12:52:35 UTC"
rahulgandhi,"We owe it to him, to the memory of Gandhiji and to every single Indian student who dreams of an India free from prejudice and injustice",646,en,False,No,"Sat, 30 Jan 2016 04:22:30 UTC"
rahulgandhi,"I am here today at the request of Rohith's friends and family, to stand with them in their fight for justice",585,en,False,No,"Sat, 30 Jan 2016 04:21:27 UTC"
rahulgandhi,A young life full of dreams and aspirations was cut short,443,en,False,No,"Sat, 30 Jan 2016 04:20:30 UTC"
rahulgandhi,Remembering #MahatmaGandhi  on his death anniversary. May Bapu's life and his message inspire us to strive for justice,754,en,False,No,"Sat, 30 Jan 2016 04:19:54 UTC"
rahulgandhi,RT @nsui: Rahul Gandhi joins Hyderabad midnight march on Rohith Vemula's birthday and Mahatma Gandhi's martyrdom day. https://t.co/RyxL5CuB…,0,en,False,Yes,"Sat, 30 Jan 2016 03:20:55 UTC"
rahulgandhi,RT @INCIndia: Congress VP Rahul Gandhi expressing solidarity with the family of Rohith Vermula at HCU https://t.co/t9ro911DOS,0,en,False,Yes,"Fri, 29 Jan 2016 19:41:22 UTC"
rahulgandhi,Congratulations to @MirzaSania &amp; @mhingis on the big win at the #AusOpen- their third Grand Slam in a row! Fantastic achievement,707,en,False,No,"Fri, 29 Jan 2016 08:52:10 UTC"
rahulgandhi,Attended the Urs celebration of Hazrat Nizamuddin Aulia https://t.co/eukDTdGOqV,1017,en,False,Yes,"Thu, 28 Jan 2016 16:54:10 UTC"
